unique_key,model_name,model_size,axis,dataset,condition,latency_seconds,tokens_per_second,max_memory_allocated_gb,input_tokens,output_tokens
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000000::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,17.527319317999968,18.143105299247026,1.415881633758545,80,318
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000004::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,16.658900183000014,19.028867243198352,1.416734218597412,127,317
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000008::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,10.468791260999978,18.81783628009625,1.416734218597412,120,197
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000012::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,17.635598184000003,19.109076793649404,1.416734218597412,83,337
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000016::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.9627478419999989,14.541710081548038,1.416734218597412,69,14
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000020::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.367257034999966,13.614443083440085,1.416734218597412,79,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000024::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,2.3599360579999598,19.49205354274933,1.416734218597412,55,46
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000028::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,6.65736067499995,19.07662904263497,1.416734218597412,66,127
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000032::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5799334630000317,13.794685960378118,1.416734218597412,57,8
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000036::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,11.832444873999975,19.691619312926832,1.416734218597412,59,233
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000040::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.49391922199998817,12.147735363901557,1.416734218597412,60,6
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000044::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.36076676900001,19.833925204597346,1.4177122116088867,93,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000048::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,4.85684799500001,18.942326400725626,1.4177122116088867,52,92
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000052::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.480815002999975,19.7117009704607,1.4177122116088867,78,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000056::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7423724650000167,14.817359908411678,1.4177122116088867,61,11
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000060::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,14.772628193000003,19.90167194076621,1.4177122116088867,54,294
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000064::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,13.783648245999984,19.660977642740136,1.4177122116088867,108,271
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000068::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.935799938999992,19.055846628997102,1.4177122116088867,53,75
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000072::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.2963747889999695,19.258455842634778,1.4177122116088867,65,102
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000076::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,11.044111330000078,19.46738796592686,1.4177122116088867,102,215
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000080::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.43762865299993337,11.425211685124195,1.4177122116088867,51,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000084::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5691309669999782,15.813583378604568,1.4177122116088867,40,9
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000088::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.016295745999969,19.560416142297147,1.4177122116088867,54,59
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000092::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.1379572499999995,19.073728182537916,1.4177122116088867,67,98
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000096::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6857382179999831,14.582824374534491,1.4177122116088867,48,10
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000100::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,17.354395343999954,19.64920086471904,1.4177122116088867,110,341
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000104::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.381619588000035,19.81258574684596,1.4177122116088867,64,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000108::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,13.76933296300001,19.390917535182258,1.4177122116088867,96,267
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000112::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.948730990999934,14.75655389442314,1.4177122116088867,78,14
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000116::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7308143079999354,16.42003976747683,1.4177122116088867,67,12
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000120::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5142765440000403,17.50031205000727,1.4177122116088867,55,9
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000124::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,14.631354316000056,19.820448178393967,1.4177122116088867,86,290
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000128::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.484136031999924,19.708341153507376,1.4179491996765137,101,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000132::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6601517330000206,12.118426113409521,1.4179491996765137,73,8
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000136::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.4169469769999523,14.390318987732309,1.4179491996765137,60,6
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000140::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.3466184379999504,14.42508375737564,1.4179491996765137,55,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000144::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,7.758934588999978,19.590318523305243,1.4179491996765137,149,152
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000148::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7008551989999887,12.841454287335814,1.4179491996765137,81,9
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000152::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,2.5486122860000933,19.618519566376357,1.4179491996765137,57,50
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000156::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5851873640000349,11.961980778517942,1.4179491996765137,90,7
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000160::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.4088415819999227,12.229675796531247,1.4179491996765137,71,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000164::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.25239684899998,19.945568492680742,1.4179491996765137,83,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000001::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,1.4312314549999883,3.4934950475917543,1.4054970741271973,42,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000168::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.748100363999924,19.484698058066385,1.4179491996765137,43,112
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000172::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.9464833050000152,14.791597406992588,1.4179491996765137,78,14
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000005::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,7.271153283999979,16.77863128926995,1.4093294143676758,72,122
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000176::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,10.266410429000075,19.67581574855023,1.4179491996765137,61,202
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000180::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6446054799999956,12.410691885523613,1.4179491996765137,65,8
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000009::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,18.426835035000067,19.156843773198663,1.416290283203125,76,353
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000184::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.201492825999935,19.998445093812794,1.4179491996765137,57,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000188::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5974831629999926,11.715811312326615,1.4179491996765137,85,7
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000192::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,9.095207447000007,19.79064260478982,1.4179491996765137,71,180
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000013::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.699894982000046,19.49248969859301,1.4171199798583984,73,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000017::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.51555634500005,18.489249956822714,1.4171199798583984,73,65
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000021::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.49717121399999087,12.068277146874618,1.4171199798583984,61,6
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000196::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,6.827957784999967,19.478737887363877,1.4179491996765137,58,133
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000200::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6357435799999394,12.583689795185604,1.4179491996765137,66,8
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000025::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,8.78584370100009,19.463127938473924,1.4171199798583984,83,171
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000029::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7022739849999198,12.815511028791745,1.4171199798583984,83,9
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000204::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.15577735599993,20.04617159949003,1.4179491996765137,75,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000033::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,19.482451967999964,19.710044743378408,1.4171199798583984,46,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000037::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.580575806999946,18.99445570957747,1.4171199798583984,79,106
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000208::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,14.902256905999934,19.66145140619825,1.4179491996765137,77,293
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000041::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,4.349997248000022,18.620701435441365,1.4171199798583984,144,81
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000002::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,9.506082914999979,16.936523848950706,1.4105134010314941,73,161
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000006::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7457697349999535,14.74986109486018,1.4105134010314941,58,11
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000212::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,14.368262835999985,19.76578541481243,1.4179491996765137,62,284
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000045::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,17.540636016000008,19.668614050556776,1.4171199798583984,108,345
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000010::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,10.365731931000028,19.197872501879527,1.4117283821105957,76,199
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000216::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,6.3105001059999495,19.491323656433035,1.4179491996765137,70,123
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000220::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6021530430000439,11.624951632104414,1.4179491996765137,65,7
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000224::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6867472090000319,16.017538703967983,1.4179491996765137,81,11
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000228::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.7869009429999778,17.791311758537816,1.4179491996765137,71,14
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000232::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,6.656344290999982,19.830704998008695,1.4179491996765137,56,132
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000049::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,11.887887368000065,19.515662692473008,1.4171199798583984,59,232
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000014::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,20.205846646000055,19.004400395962453,1.4169721603393555,68,384
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000018::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5407997749999822,12.94379236751759,1.4169721603393555,44,7
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000236::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,13.759870973000034,19.62227702060585,1.4179491996765137,75,270
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000022::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.335582535999947,18.287660203771065,1.4169721603393555,71,61
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000003::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.41478893499999,13.177974058300071,1.4064245223999023,51,45
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000053::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,14.977921702000003,19.42859668982932,1.4171199798583984,116,291
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000240::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,3.044624837000015,19.049966122312007,1.4179491996765137,52,58
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000244::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.6978546730000517,12.896667957111084,1.4179491996765137,91,9
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000026::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.060915559000023,18.376121655421514,1.4169721603393555,84,93
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000030::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,4.254129818000024,18.570190233907798,1.4169721603393555,55,79
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000248::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,6.222584956999981,19.927409727127714,1.4179491996765137,51,124
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000034::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,2.7915011110000023,18.269740176363467,1.4169721603393555,57,51
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000252::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,2.832903753000096,19.06171360139328,1.4179491996765137,59,54
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000256::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.4929413380000369,10.14319476691895,1.4179491996765137,70,5
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000260::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.4970093749999478,16.096275849929068,1.4179491996765137,59,8
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000057::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,11.249958827,19.555627125674278,1.4171199798583984,93,220
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000061::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5529085330000498,10.85170447170411,1.4171199798583984,77,6
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000065::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.4411053170000514,15.86922607872166,1.4171199798583984,63,7
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000007::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,17.44073681399999,18.92121895533124,1.416092872619629,85,330
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000069::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,5.271642040000074,19.538504173549413,1.4171199798583984,67,103
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000264::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,10.943161910000072,19.829734932615885,1.4179491996765137,51,217
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000268::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,1.033699583999919,15.478384868926534,1.4179491996765137,66,16
Qwen/Qwen2.5-1.5B-Instruct::robustness::robustness_gsm8k::robust_original::gsm8k_000272::experiment_v3_robustness_fix,Qwen/Qwen2.5-1.5B-Instruct,1.5B,robustness,robustness_gsm8k,robust_original,0.5077571009999247,15.755564982243719,1.4179491996765137,65,8
